Region,Date,Frequency,Estimated Unemployment Rate,Estimated Employed,Estimated Labour Participation Rate,Area,Part,latitude,longitude
Andhra Pradesh,31-05-2019,Monthly,3.65,11999139.0,43.24,Rural,South,15.9129,79.74
Andhra Pradesh,30-06-2019,Monthly,3.05,11755881.0,42.05,Rural,South,15.9129,79.74
Andhra Pradesh,31-07-2019,Monthly,3.75,12086707.0,43.5,Rural,South,15.9129,79.74
Andhra Pradesh,31-08-2019,Monthly,3.32,12285693.0,43.97,Rural,South,15.9129,79.74
Andhra Pradesh,30-09-2019,Monthly,5.17,12256762.0,44.68,Rural,South,15.9129,79.74
Andhra Pradesh,31-10-2019,Monthly,3.52,12017412.0,43.01,Rural,South,15.9129,79.74
Andhra Pradesh,30-11-2019,Monthly,4.12,11397681.0,41.0,Rural,South,15.9129,79.74
Andhra Pradesh,31-12-2019,Monthly,4.38,12528395.0,45.14,Rural,South,15.9129,79.74
Andhra Pradesh,31-01-2020,Monthly,4.84,12016676.0,43.46,Rural,South,15.9129,79.74
Andhra Pradesh,29-02-2020,Monthly,5.91,11723617.0,42.83,Rural,South,15.9129,79.74
Andhra Pradesh,31-03-2020,Monthly,4.06,11359660.0,40.66,Rural,South,15.9129,79.74
Andhra Pradesh,30-04-2020,Monthly,16.29,8792827.0,36.03,Rural,South,15.9129,79.74
Andhra Pradesh,31-05-2020,Monthly,14.46,9526902.0,38.16,Rural,South,15.9129,79.74
Andhra Pradesh,30-06-2020,Monthly,0.85,15572975.0,53.76,Rural,South,15.9129,79.74
Assam,31-05-2019,Monthly,4.29,11749334.0,57.39,Rural,Northeast,26.2006,92.9376
Assam,30-06-2019,Monthly,5.08,8923222.0,43.87,Rural,Northeast,26.2006,92.9376
Assam,31-07-2019,Monthly,4.26,9911534.0,48.21,Rural,Northeast,26.2006,92.9376
Assam,31-08-2019,Monthly,5.79,9292039.0,45.83,Rural,Northeast,26.2006,92.9376
Assam,30-09-2019,Monthly,4.46,11468349.0,55.67,Rural,Northeast,26.2006,92.9376
Assam,31-10-2019,Monthly,4.65,8395906.0,40.76,Rural,Northeast,26.2006,92.9376
Assam,30-11-2019,Monthly,4.66,9625362.0,46.64,Rural,Northeast,26.2006,92.9376
Assam,31-01-2020,Monthly,4.29,11420996.0,54.9,Rural,Northeast,26.2006,92.9376
Assam,29-02-2020,Monthly,3.26,8462814.0,40.17,Rural,Northeast,26.2006,92.9376
Assam,31-03-2020,Monthly,3.77,9878742.0,47.05,Rural,Northeast,26.2006,92.9376
Assam,31-05-2020,Monthly,9.38,9926176.0,50.0,Rural,Northeast,26.2006,92.9376
Assam,30-06-2020,Monthly,0.0,7544937.0,34.38,Rural,Northeast,26.2006,92.9376
Bihar,31-05-2019,Monthly,9.27,24322330.0,39.75,Rural,East,25.0961,85.3131
Bihar,30-06-2019,Monthly,10.2,24097712.0,39.71,Rural,East,25.0961,85.3131
Bihar,31-07-2019,Monthly,13.44,23248875.0,39.66,Rural,East,25.0961,85.3131
Bihar,31-08-2019,Monthly,11.0,22260203.0,36.85,Rural,East,25.0961,85.3131
Bihar,30-09-2019,Monthly,8.87,23905700.0,38.57,Rural,East,25.0961,85.3131
Bihar,31-10-2019,Monthly,12.47,24053140.0,40.31,Rural,East,25.0961,85.3131
Bihar,30-11-2019,Monthly,12.4,22445989.0,37.51,Rural,East,25.0961,85.3131
Bihar,31-12-2019,Monthly,10.16,22914530.0,37.25,Rural,East,25.0961,85.3131
Bihar,31-01-2020,Monthly,9.13,23409006.0,37.54,Rural,East,25.0961,85.3131
Bihar,29-02-2020,Monthly,9.61,23168192.0,37.28,Rural,East,25.0961,85.3131
Bihar,31-03-2020,Monthly,15.39,22667882.0,38.88,Rural,East,25.0961,85.3131
Bihar,30-04-2020,Monthly,45.09,14645275.0,38.63,Rural,East,25.0961,85.3131
Bihar,31-05-2020,Monthly,47.26,14050319.0,38.5,Rural,East,25.0961,85.3131
Bihar,30-06-2020,Monthly,20.49,20622566.0,37.4,Rural,East,25.0961,85.3131
Chhattisgarh,31-05-2019,Monthly,9.82,6259019.0,42.89,Rural,West,21.2787,81.8661
Chhattisgarh,30-06-2019,Monthly,6.76,6608626.0,43.71,Rural,West,21.2787,81.8661
Chhattisgarh,31-07-2019,Monthly,4.54,6753622.0,43.53,Rural,West,21.2787,81.8661
Chhattisgarh,31-08-2019,Monthly,4.64,6607694.0,42.55,Rural,West,21.2787,81.8661
Chhattisgarh,30-09-2019,Monthly,8.33,6490776.0,43.38,Rural,West,21.2787,81.8661
Chhattisgarh,31-10-2019,Monthly,6.96,7043840.0,46.28,Rural,West,21.2787,81.8661
Chhattisgarh,30-11-2019,Monthly,2.77,6942931.0,43.56,Rural,West,21.2787,81.8661
Chhattisgarh,31-12-2019,Monthly,6.11,6569385.0,42.59,Rural,West,21.2787,81.8661
Chhattisgarh,31-01-2020,Monthly,9.89,6236201.0,42.03,Rural,West,21.2787,81.8661
Chhattisgarh,29-02-2020,Monthly,7.89,6847173.0,45.05,Rural,West,21.2787,81.8661
Chhattisgarh,31-03-2020,Monthly,7.31,6894808.0,44.98,Rural,West,21.2787,81.8661
Chhattisgarh,30-04-2020,Monthly,0.0,6534321.0,39.43,Rural,West,21.2787,81.8661
Chhattisgarh,31-05-2020,Monthly,7.64,5454091.0,35.56,Rural,West,21.2787,81.8661
Chhattisgarh,30-06-2020,Monthly,10.14,5781095.0,38.66,Rural,West,21.2787,81.8661
Delhi,31-05-2019,Monthly,12.56,169487.0,42.33,Rural,North,28.7041,77.1025
Delhi,30-06-2019,Monthly,9.33,149076.0,35.74,Rural,North,28.7041,77.1025
Delhi,31-07-2019,Monthly,11.07,166605.0,40.53,Rural,North,28.7041,77.1025
Delhi,31-08-2019,Monthly,17.18,135407.0,35.21,Rural,North,28.7041,77.1025
Delhi,30-09-2019,Monthly,12.5,166056.0,40.68,Rural,North,28.7041,77.1025
Delhi,31-10-2019,Monthly,15.84,149511.0,37.9,Rural,North,28.7041,77.1025
Delhi,30-11-2019,Monthly,11.11,178768.0,42.71,Rural,North,28.7041,77.1025
Delhi,31-12-2019,Monthly,16.97,145671.0,37.08,Rural,North,28.7041,77.1025
Delhi,31-01-2020,Monthly,13.48,157791.0,38.36,Rural,North,28.7041,77.1025
Delhi,29-02-2020,Monthly,13.81,147500.0,35.84,Rural,North,28.7041,77.1025
Delhi,31-03-2020,Monthly,15.18,152413.0,37.45,Rural,North,28.7041,77.1025
Delhi,30-04-2020,Monthly,20.69,115487.0,30.21,Rural,North,28.7041,77.1025
Delhi,31-05-2020,Monthly,22.76,129610.0,34.65,Rural,North,28.7041,77.1025
Delhi,30-06-2020,Monthly,21.14,112108.0,29.22,Rural,North,28.7041,77.1025
Goa,31-05-2019,Monthly,2.91,179340.0,39.16,Rural,West,15.2993,74.124
Goa,30-06-2019,Monthly,5.45,170471.0,38.19,Rural,West,15.2993,74.124
Goa,31-07-2019,Monthly,10.98,167437.0,39.81,Rural,West,15.2993,74.124
Goa,31-08-2019,Monthly,1.98,183603.0,39.61,Rural,West,15.2993,74.124
Goa,30-09-2019,Monthly,3.61,163215.0,35.78,Rural,West,15.2993,74.124
Goa,31-10-2019,Monthly,7.21,177440.0,40.36,Rural,West,15.2993,74.124
Goa,30-11-2019,Monthly,23.71,159489.0,44.09,Rural,West,15.2993,74.124
Goa,31-12-2019,Monthly,3.54,177155.0,38.7,Rural,West,15.2993,74.124
Goa,31-01-2020,Monthly,5.38,158936.0,35.36,Rural,West,15.2993,74.124
Goa,29-02-2020,Monthly,0.0,171672.0,36.11,Rural,West,15.2993,74.124
Goa,30-04-2020,Monthly,15.91,181657.0,45.36,Rural,West,15.2993,74.124
Goa,31-05-2020,Monthly,20.0,128538.0,33.71,Rural,West,15.2993,74.124
Gujarat,31-05-2019,Monthly,2.88,13954728.0,52.03,Rural,West,22.2587,71.1924
Gujarat,30-06-2019,Monthly,4.77,13199281.0,50.12,Rural,West,22.2587,71.1924
Gujarat,31-07-2019,Monthly,4.58,14327083.0,54.21,Rural,West,22.2587,71.1924
Gujarat,31-08-2019,Monthly,3.7,13507342.0,50.57,Rural,West,22.2587,71.1924
Gujarat,30-09-2019,Monthly,6.29,13280783.0,51.01,Rural,West,22.2587,71.1924
Gujarat,31-10-2019,Monthly,4.91,13828512.0,52.27,Rural,West,22.2587,71.1924
Gujarat,30-11-2019,Monthly,4.68,14487815.0,54.55,Rural,West,22.2587,71.1924
Gujarat,31-12-2019,Monthly,3.46,13877825.0,51.51,Rural,West,22.2587,71.1924
Gujarat,31-01-2020,Monthly,5.35,14301844.0,54.07,Rural,West,22.2587,71.1924
Gujarat,29-02-2020,Monthly,6.64,13973042.0,53.48,Rural,West,22.2587,71.1924
Gujarat,31-03-2020,Monthly,7.59,13483615.0,52.06,Rural,West,22.2587,71.1924
Gujarat,30-04-2020,Monthly,12.0,8587594.0,34.77,Rural,West,22.2587,71.1924
Gujarat,31-05-2020,Monthly,14.58,11121124.0,46.31,Rural,West,22.2587,71.1924
Gujarat,30-06-2020,Monthly,1.41,13243922.0,47.72,Rural,West,22.2587,71.1924
Haryana,31-05-2019,Monthly,14.54,5249186.0,45.12,Rural,North,29.0588,76.0856
Haryana,30-06-2019,Monthly,23.08,4745178.0,45.23,Rural,North,29.0588,76.0856
Haryana,31-07-2019,Monthly,16.22,4826560.0,42.17,Rural,North,29.0588,76.0856
Haryana,31-08-2019,Monthly,30.94,4558306.0,48.23,Rural,North,29.0588,76.0856
Haryana,30-09-2019,Monthly,16.36,5127956.0,44.72,Rural,North,29.0588,76.0856
Haryana,31-10-2019,Monthly,24.17,4798833.0,46.07,Rural,North,29.0588,76.0856
Haryana,30-11-2019,Monthly,16.59,4875763.0,42.48,Rural,North,29.0588,76.0856
Haryana,31-12-2019,Monthly,29.56,4603484.0,47.4,Rural,North,29.0588,76.0856
Haryana,31-01-2020,Monthly,16.21,5062293.0,43.74,Rural,North,29.0588,76.0856
Haryana,29-02-2020,Monthly,27.19,4570108.0,45.37,Rural,North,29.0588,76.0856
Haryana,31-03-2020,Monthly,23.92,4366148.0,41.4,Rural,North,29.0588,76.0856
Haryana,30-04-2020,Monthly,41.61,4041050.0,49.85,Rural,North,29.0588,76.0856
Haryana,31-05-2020,Monthly,34.22,3914193.0,42.78,Rural,North,29.0588,76.0856
Haryana,30-06-2020,Monthly,35.57,4357835.0,48.53,Rural,North,29.0588,76.0856
Himachal Pradesh,31-05-2019,Monthly,13.68,2045760.0,44.23,Rural,North,31.1048,77.1734
Himachal Pradesh,30-06-2019,Monthly,11.43,1957081.0,41.18,Rural,North,31.1048,77.1734
Himachal Pradesh,31-07-2019,Monthly,20.59,1916824.0,44.91,Rural,North,31.1048,77.1734
Himachal Pradesh,31-08-2019,Monthly,18.56,1969248.0,44.91,Rural,North,31.1048,77.1734
Himachal Pradesh,30-09-2019,Monthly,15.98,2039804.0,45.02,Rural,North,31.1048,77.1734
Himachal Pradesh,31-10-2019,Monthly,15.81,1946957.0,42.81,Rural,North,31.1048,77.1734
Himachal Pradesh,30-11-2019,Monthly,22.86,2024409.0,48.5,Rural,North,31.1048,77.1734
Himachal Pradesh,31-12-2019,Monthly,19.46,1922821.0,44.05,Rural,North,31.1048,77.1734
Himachal Pradesh,31-01-2020,Monthly,16.67,2041035.0,45.11,Rural,North,31.1048,77.1734
Himachal Pradesh,29-02-2020,Monthly,15.42,1952464.0,42.45,Rural,North,31.1048,77.1734
Himachal Pradesh,31-03-2020,Monthly,17.71,1800426.0,40.17,Rural,North,31.1048,77.1734
Himachal Pradesh,30-04-2020,Monthly,2.13,984171.0,18.43,Rural,North,31.1048,77.1734
Himachal Pradesh,31-05-2020,Monthly,25.64,1732050.0,42.62,Rural,North,31.1048,77.1734
Himachal Pradesh,30-06-2020,Monthly,1.12,2230075.0,41.2,Rural,North,31.1048,77.1734
Jammu & Kashmir,31-05-2019,Monthly,12.78,2495186.0,40.57,Rural,North,33.7782,76.5762
Jammu & Kashmir,30-06-2019,Monthly,12.09,2423742.0,39.02,Rural,North,33.7782,76.5762
Jammu & Kashmir,31-07-2019,Monthly,13.67,2549316.0,41.71,Rural,North,33.7782,76.5762
Jammu & Kashmir,31-08-2019,Monthly,11.32,2778624.0,44.17,Rural,North,33.7782,76.5762
Jammu & Kashmir,31-10-2019,Monthly,19.27,2477621.0,43.08,Rural,North,33.7782,76.5762
Jammu & Kashmir,30-11-2019,Monthly,14.73,2415724.0,39.69,Rural,North,33.7782,76.5762
Jammu & Kashmir,31-01-2020,Monthly,22.19,2373488.0,42.56,Rural,North,33.7782,76.5762
Jammu & Kashmir,29-02-2020,Monthly,21.23,2163397.0,38.25,Rural,North,33.7782,76.5762
Jammu & Kashmir,31-03-2020,Monthly,16.0,2361004.0,39.06,Rural,North,33.7782,76.5762
Jammu & Kashmir,31-05-2020,Monthly,2.22,2716966.0,38.46,Rural,North,33.7782,76.5762
Jammu & Kashmir,30-06-2020,Monthly,18.97,2049617.0,34.94,Rural,North,33.7782,76.5762
Jharkhand,31-05-2019,Monthly,7.11,7035766.0,39.04,Rural,East,23.6102,85.2799
Jharkhand,30-06-2019,Monthly,8.46,7319782.0,41.12,Rural,East,23.6102,85.2799
Jharkhand,31-07-2019,Monthly,9.98,6958404.0,39.66,Rural,East,23.6102,85.2799
Jharkhand,31-08-2019,Monthly,12.06,7015356.0,40.83,Rural,East,23.6102,85.2799
Jharkhand,30-09-2019,Monthly,7.12,7500122.0,41.24,Rural,East,23.6102,85.2799
Jharkhand,31-10-2019,Monthly,6.57,7761243.0,42.33,Rural,East,23.6102,85.2799
Jharkhand,30-11-2019,Monthly,8.07,7279628.0,40.26,Rural,East,23.6102,85.2799
Jharkhand,31-12-2019,Monthly,15.15,6873437.0,41.09,Rural,East,23.6102,85.2799
Jharkhand,31-01-2020,Monthly,6.16,7868736.0,42.43,Rural,East,23.6102,85.2799
Jharkhand,29-02-2020,Monthly,9.06,7932402.0,44.05,Rural,East,23.6102,85.2799
Jharkhand,31-03-2020,Monthly,5.01,7157454.0,37.96,Rural,East,23.6102,85.2799
Jharkhand,30-04-2020,Monthly,41.72,4280434.0,36.92,Rural,East,23.6102,85.2799
Jharkhand,31-05-2020,Monthly,55.1,3315038.0,37.03,Rural,East,23.6102,85.2799
Jharkhand,30-06-2020,Monthly,21.53,6375114.0,40.65,Rural,East,23.6102,85.2799
Karnataka,31-05-2019,Monthly,5.46,13911440.0,46.36,Rural,South,15.3173,75.7139
Karnataka,30-06-2019,Monthly,5.98,12888490.0,43.12,Rural,South,15.3173,75.7139
Karnataka,31-07-2019,Monthly,0.52,12169808.0,38.42,Rural,South,15.3173,75.7139
Karnataka,31-08-2019,Monthly,0.37,12686470.0,39.93,Rural,South,15.3173,75.7139
Karnataka,30-09-2019,Monthly,3.2,13741892.0,44.45,Rural,South,15.3173,75.7139
Karnataka,31-10-2019,Monthly,7.13,12803527.0,43.1,Rural,South,15.3173,75.7139
Karnataka,30-11-2019,Monthly,1.19,11537217.0,36.45,Rural,South,15.3173,75.7139
Karnataka,31-12-2019,Monthly,0.41,12756132.0,39.92,Rural,South,15.3173,75.7139
Karnataka,31-01-2020,Monthly,2.57,13938874.0,44.52,Rural,South,15.3173,75.7139
Karnataka,29-02-2020,Monthly,4.11,12753657.0,41.33,Rural,South,15.3173,75.7139
Karnataka,31-03-2020,Monthly,2.39,12853818.0,40.85,Rural,South,15.3173,75.7139
Karnataka,30-04-2020,Monthly,33.17,9330400.0,43.25,Rural,South,15.3173,75.7139
Karnataka,31-05-2020,Monthly,23.72,10626328.0,43.09,Rural,South,15.3173,75.7139
Karnataka,30-06-2020,Monthly,10.92,15396213.0,53.37,Rural,South,15.3173,75.7139
Kerala,31-05-2019,Monthly,6.63,5184355.0,38.07,Rural,South,10.8505,76.2711
Kerala,30-06-2019,Monthly,9.0,5605627.0,42.19,Rural,South,10.8505,76.2711
Kerala,31-07-2019,Monthly,4.95,4855393.0,34.96,Rural,South,10.8505,76.2711
Kerala,31-08-2019,Monthly,10.32,5233449.0,39.9,Rural,South,10.8505,76.2711
Kerala,30-09-2019,Monthly,5.35,5400499.0,38.97,Rural,South,10.8505,76.2711
Kerala,31-10-2019,Monthly,9.14,5328825.0,40.02,Rural,South,10.8505,76.2711
Kerala,30-11-2019,Monthly,5.0,4557906.0,32.71,Rural,South,10.8505,76.2711
Kerala,31-12-2019,Monthly,10.77,5065804.0,38.67,Rural,South,10.8505,76.2711
Kerala,31-01-2020,Monthly,4.11,5307026.0,37.66,Rural,South,10.8505,76.2711
Kerala,29-02-2020,Monthly,8.91,5203579.0,38.84,Rural,South,10.8505,76.2711
Kerala,31-03-2020,Monthly,8.85,4141953.0,30.87,Rural,South,10.8505,76.2711
Kerala,30-04-2020,Monthly,10.71,1754170.0,13.33,Rural,South,10.8505,76.2711
Kerala,31-05-2020,Monthly,23.38,3799919.0,33.62,Rural,South,10.8505,76.2711
Kerala,30-06-2020,Monthly,27.66,3952088.0,37.01,Rural,South,10.8505,76.2711
Madhya Pradesh,31-05-2019,Monthly,3.63,15349838.0,37.97,Rural,West,22.9734,78.6569
Madhya Pradesh,30-06-2019,Monthly,4.25,16294794.0,40.48,Rural,West,22.9734,78.6569
Madhya Pradesh,31-07-2019,Monthly,3.92,16274707.0,40.2,Rural,West,22.9734,78.6569
Madhya Pradesh,31-08-2019,Monthly,4.94,16559137.0,41.25,Rural,West,22.9734,78.6569
Madhya Pradesh,30-09-2019,Monthly,3.08,16159315.0,39.4,Rural,West,22.9734,78.6569
Madhya Pradesh,31-10-2019,Monthly,2.98,17060638.0,41.46,Rural,West,22.9734,78.6569
Madhya Pradesh,30-11-2019,Monthly,2.72,16306428.0,39.44,Rural,West,22.9734,78.6569
Madhya Pradesh,31-12-2019,Monthly,2.94,16854647.0,40.77,Rural,West,22.9734,78.6569
Madhya Pradesh,31-01-2020,Monthly,3.66,16183702.0,39.35,Rural,West,22.9734,78.6569
Madhya Pradesh,29-02-2020,Monthly,4.42,16178044.0,39.57,Rural,West,22.9734,78.6569
Madhya Pradesh,31-03-2020,Monthly,1.19,16480441.0,38.9,Rural,West,22.9734,78.6569
Madhya Pradesh,30-04-2020,Monthly,12.5,14238959.0,37.88,Rural,West,22.9734,78.6569
Madhya Pradesh,31-05-2020,Monthly,22.46,13099601.0,39.24,Rural,West,22.9734,78.6569
Madhya Pradesh,30-06-2020,Monthly,6.46,16748971.0,41.5,Rural,West,22.9734,78.6569
Maharashtra,31-05-2019,Monthly,3.67,23896858.0,47.11,Rural,West,19.7515,75.7139
Maharashtra,30-06-2019,Monthly,4.34,23056511.0,45.69,Rural,West,19.7515,75.7139
Maharashtra,31-07-2019,Monthly,3.66,24843750.0,48.8,Rural,West,19.7515,75.7139
Maharashtra,31-08-2019,Monthly,3.76,26835389.0,52.67,Rural,West,19.7515,75.7139
Maharashtra,30-09-2019,Monthly,4.4,25219281.0,49.74,Rural,West,19.7515,75.7139
Maharashtra,31-10-2019,Monthly,3.81,24330249.0,47.61,Rural,West,19.7515,75.7139
Maharashtra,30-11-2019,Monthly,3.68,24881383.0,48.53,Rural,West,19.7515,75.7139
Maharashtra,31-12-2019,Monthly,3.03,26357625.0,50.98,Rural,West,19.7515,75.7139
Maharashtra,31-01-2020,Monthly,3.8,25881398.0,50.36,Rural,West,19.7515,75.7139
Maharashtra,29-02-2020,Monthly,4.24,25293535.0,49.36,Rural,West,19.7515,75.7139
Maharashtra,31-03-2020,Monthly,5.38,23130976.0,45.6,Rural,West,19.7515,75.7139
Maharashtra,30-04-2020,Monthly,25.28,15014802.0,37.42,Rural,West,19.7515,75.7139
Maharashtra,31-05-2020,Monthly,16.89,18423447.0,41.21,Rural,West,19.7515,75.7139
Maharashtra,30-06-2020,Monthly,9.4,23601016.0,48.34,Rural,West,19.7515,75.7139
Meghalaya,31-05-2019,Monthly,3.16,1119011.0,66.13,Rural,Northeast,25.467,91.3662
Meghalaya,30-06-2019,Monthly,4.23,1024797.0,61.09,Rural,Northeast,25.467,91.3662
Meghalaya,31-07-2019,Monthly,1.03,1158511.0,66.67,Rural,Northeast,25.467,91.3662
Meghalaya,31-08-2019,Monthly,0.52,1065725.0,60.86,Rural,Northeast,25.467,91.3662
Meghalaya,30-09-2019,Monthly,0.24,1162159.0,66.02,Rural,Northeast,25.467,91.3662
Meghalaya,31-10-2019,Monthly,3.7,1080609.0,63.44,Rural,Northeast,25.467,91.3662
Meghalaya,30-11-2019,Monthly,1.5,1205703.0,69.03,Rural,Northeast,25.467,91.3662
Meghalaya,31-12-2019,Monthly,1.8,1102997.0,63.18,Rural,Northeast,25.467,91.3662
Meghalaya,31-01-2020,Monthly,0.97,1229406.0,69.66,Rural,Northeast,25.467,91.3662
Meghalaya,29-02-2020,Monthly,2.76,1112864.0,64.06,Rural,Northeast,25.467,91.3662
Meghalaya,31-03-2020,Monthly,1.28,1192616.0,67.46,Rural,Northeast,25.467,91.3662
Meghalaya,30-04-2020,Monthly,8.38,803118.0,48.83,Rural,Northeast,25.467,91.3662
Meghalaya,31-05-2020,Monthly,3.73,992148.0,57.26,Rural,Northeast,25.467,91.3662
Meghalaya,30-06-2020,Monthly,1.35,1150200.0,64.63,Rural,Northeast,25.467,91.3662
Odisha,31-05-2019,Monthly,4.17,11155753.0,40.47,Rural,East,20.9517,85.0985
Odisha,30-06-2019,Monthly,4.71,10965154.0,39.94,Rural,East,20.9517,85.0985
Odisha,31-07-2019,Monthly,3.31,12009883.0,43.05,Rural,East,20.9517,85.0985
Odisha,31-08-2019,Monthly,3.68,11727659.0,42.13,Rural,East,20.9517,85.0985
Odisha,30-09-2019,Monthly,4.31,11167715.0,40.32,Rural,East,20.9517,85.0985
Odisha,31-10-2019,Monthly,4.28,11621534.0,41.88,Rural,East,20.9517,85.0985
Odisha,30-11-2019,Monthly,4.72,12192623.0,44.06,Rural,East,20.9517,85.0985
Odisha,31-12-2019,Monthly,4.67,11345069.0,40.91,Rural,East,20.9517,85.0985
Odisha,31-01-2020,Monthly,1.81,11182128.0,39.09,Rural,East,20.9517,85.0985
Odisha,29-02-2020,Monthly,3.31,11842655.0,41.98,Rural,East,20.9517,85.0985
Odisha,31-03-2020,Monthly,15.09,9814156.0,39.55,Rural,East,20.9517,85.0985
Odisha,30-04-2020,Monthly,24.48,5562449.0,25.16,Rural,East,20.9517,85.0985
Odisha,31-05-2020,Monthly,9.45,9683719.0,36.48,Rural,East,20.9517,85.0985
Odisha,30-06-2020,Monthly,4.59,10187145.0,36.36,Rural,East,20.9517,85.0985
Puducherry,31-05-2019,Monthly,0.0,172474.0,43.08,Rural,South,11.9416,79.8083
Puducherry,30-06-2019,Monthly,0.0,184527.0,45.95,Rural,South,11.9416,79.8083
Puducherry,31-07-2019,Monthly,0.0,139227.0,34.56,Rural,South,11.9416,79.8083
Puducherry,31-08-2019,Monthly,4.85,183930.0,47.83,Rural,South,11.9416,79.8083
Puducherry,30-09-2019,Monthly,0.0,175718.0,43.34,Rural,South,11.9416,79.8083
Puducherry,31-10-2019,Monthly,1.18,180283.0,44.85,Rural,South,11.9416,79.8083
Puducherry,30-11-2019,Monthly,0.0,142787.0,35.0,Rural,South,11.9416,79.8083
Puducherry,31-12-2019,Monthly,1.99,180808.0,45.07,Rural,South,11.9416,79.8083
Puducherry,31-01-2020,Monthly,0.58,176252.0,43.18,Rural,South,11.9416,79.8083
Puducherry,29-02-2020,Monthly,1.74,183619.0,45.38,Rural,South,11.9416,79.8083
Puducherry,31-03-2020,Monthly,2.31,142176.0,35.23,Rural,South,11.9416,79.8083
Puducherry,30-04-2020,Monthly,74.51,49420.0,46.79,Rural,South,11.9416,79.8083
Punjab,31-05-2019,Monthly,9.17,6088547.0,44.79,Rural,North,31.1471,75.3412
Punjab,30-06-2019,Monthly,12.21,6025235.0,45.79,Rural,North,31.1471,75.3412
Punjab,31-07-2019,Monthly,9.64,6308129.0,46.5,Rural,North,31.1471,75.3412
Punjab,31-08-2019,Monthly,6.69,6183427.0,44.08,Rural,North,31.1471,75.3412
Punjab,30-09-2019,Monthly,8.59,6260971.0,45.49,Rural,North,31.1471,75.3412
Punjab,31-10-2019,Monthly,12.56,6021921.0,45.66,Rural,North,31.1471,75.3412
Punjab,30-11-2019,Monthly,7.07,6395022.0,45.55,Rural,North,31.1471,75.3412
Punjab,31-12-2019,Monthly,6.13,6164215.0,43.4,Rural,North,31.1471,75.3412
Punjab,31-01-2020,Monthly,9.69,6189471.0,45.22,Rural,North,31.1471,75.3412
Punjab,29-02-2020,Monthly,10.41,6009820.0,44.19,Rural,North,31.1471,75.3412
Punjab,31-03-2020,Monthly,10.51,6373692.0,46.85,Rural,North,31.1471,75.3412
Punjab,30-04-2020,Monthly,3.69,4721590.0,32.2,Rural,North,31.1471,75.3412
Punjab,31-05-2020,Monthly,40.59,3727366.0,41.14,Rural,North,31.1471,75.3412
Punjab,30-06-2020,Monthly,20.0,5364047.0,43.9,Rural,North,31.1471,75.3412
Rajasthan,31-05-2019,Monthly,4.03,15226005.0,38.52,Rural,North,27.0238,74.2179
Rajasthan,30-06-2019,Monthly,13.7,14610564.0,41.02,Rural,North,27.0238,74.2179
Rajasthan,31-07-2019,Monthly,9.7,14859873.0,39.78,Rural,North,27.0238,74.2179
Rajasthan,31-08-2019,Monthly,12.5,15052051.0,41.48,Rural,North,27.0238,74.2179
Rajasthan,30-09-2019,Monthly,5.45,15419779.0,39.24,Rural,North,27.0238,74.2179
Rajasthan,31-10-2019,Monthly,14.66,15178544.0,42.69,Rural,North,27.0238,74.2179
Rajasthan,30-11-2019,Monthly,10.47,15278556.0,40.87,Rural,North,27.0238,74.2179
Rajasthan,31-12-2019,Monthly,13.96,15485307.0,43.0,Rural,North,27.0238,74.2179
Rajasthan,31-01-2020,Monthly,8.0,15484353.0,40.12,Rural,North,27.0238,74.2179
Rajasthan,29-02-2020,Monthly,14.48,15040572.0,41.83,Rural,North,27.0238,74.2179
Rajasthan,31-03-2020,Monthly,9.47,15059769.0,39.47,Rural,North,27.0238,74.2179
Rajasthan,30-04-2020,Monthly,12.25,13051219.0,35.21,Rural,North,27.0238,74.2179
Rajasthan,31-05-2020,Monthly,10.45,15586833.0,41.11,Rural,North,27.0238,74.2179
Rajasthan,30-06-2020,Monthly,13.86,16076978.0,43.98,Rural,North,27.0238,74.2179
Sikkim,31-10-2019,Monthly,5.48,146688.0,44.06,Rural,Northeast,27.533,88.5122
Sikkim,30-11-2019,Monthly,13.11,162426.0,53.04,Rural,Northeast,27.533,88.5122
Sikkim,31-12-2019,Monthly,1.0,161647.0,46.3,Rural,Northeast,27.533,88.5122
Sikkim,30-04-2020,Monthly,0.0,133399.0,37.72,Rural,Northeast,27.533,88.5122
Sikkim,30-06-2020,Monthly,5.81,141313.0,42.36,Rural,Northeast,27.533,88.5122
Tamil Nadu,31-05-2019,Monthly,0.97,15844698.0,49.44,Rural,South,11.1271,78.6569
Tamil Nadu,30-06-2019,Monthly,0.92,16375303.0,50.99,Rural,South,11.1271,78.6569
Tamil Nadu,31-07-2019,Monthly,6.01,16455928.0,53.94,Rural,South,11.1271,78.6569
Tamil Nadu,31-08-2019,Monthly,2.91,16463931.0,52.17,Rural,South,11.1271,78.6569
Tamil Nadu,30-09-2019,Monthly,1.71,14595441.0,45.62,Rural,South,11.1271,78.6569
Tamil Nadu,31-10-2019,Monthly,1.46,15595647.0,48.55,Rural,South,11.1271,78.6569
Tamil Nadu,30-11-2019,Monthly,2.46,16223430.0,50.95,Rural,South,11.1271,78.6569
Tamil Nadu,31-12-2019,Monthly,3.73,15356938.0,48.8,Rural,South,11.1271,78.6569
Tamil Nadu,31-01-2020,Monthly,1.18,14954646.0,46.23,Rural,South,11.1271,78.6569
